"rating_id","country_id","coder_id","question_id","code","confidence","historical_date","text_answer","timestamp","data_type","date_added","party_id"
937595,15,36,411,NULL,40,"1918-12-31","South","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942547,15,502,411,NULL,80,"1918-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942554,15,502,411,NULL,80,"1919-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
937605,15,36,411,NULL,40,"1919-12-31","South","2016-10-15 18:34:46.303313",NULL,NULL,NULL
937615,15,36,411,NULL,40,"1920-12-31","South","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942561,15,502,411,NULL,80,"1920-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
937625,15,36,411,NULL,40,"1921-12-31","South","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942568,15,502,411,NULL,80,"1921-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
937635,15,36,411,NULL,40,"1922-12-31","South","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942575,15,502,411,NULL,80,"1922-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942582,15,502,411,NULL,80,"1923-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
937645,15,36,411,NULL,40,"1923-12-31","South","2016-10-15 18:34:46.303313",NULL,NULL,NULL
937655,15,36,411,NULL,40,"1924-12-31","South","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942589,15,502,411,NULL,80,"1924-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
937665,15,36,411,NULL,40,"1925-12-31","South","2016-10-15 18:34:46.303313",NULL,NULL,NULL
47228826,15,5993,411,NULL,100,"1925-12-31","En el sur del país","2022-01-06 21:08:48.284389",NULL,"2022-01-06 21:08:48.284389",NULL
39256749,15,5798,411,NULL,100,"1925-12-31","En general a lo largo del país","2020-01-24 21:09:29.840758",NULL,"2020-01-24 21:09:29.840758",NULL
45010536,15,5994,411,NULL,50,"1925-12-31","Zonas rurales","2021-01-25 06:40:45.059572",NULL,"2021-01-25 06:40:45.059572",NULL
942596,15,502,411,NULL,80,"1925-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942603,15,502,411,NULL,80,"1926-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
937675,15,36,411,NULL,40,"1926-12-31","South","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942610,15,502,411,NULL,80,"1927-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
937685,15,36,411,NULL,40,"1927-12-31","South","2016-10-15 18:34:46.303313",NULL,NULL,NULL
937695,15,36,411,NULL,40,"1928-12-31","South","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942617,15,502,411,NULL,80,"1928-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942624,15,502,411,NULL,80,"1929-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
937705,15,36,411,NULL,40,"1929-12-31","South","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135557,15,449,411,NULL,70,"1930-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
942631,15,502,411,NULL,80,"1930-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942638,15,502,411,NULL,80,"1931-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135541,15,449,411,NULL,70,"1931-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
942645,15,502,411,NULL,80,"1932-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135542,15,449,411,NULL,70,"1932-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
26135543,15,449,411,NULL,70,"1933-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
942652,15,502,411,NULL,80,"1933-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942659,15,502,411,NULL,80,"1934-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135544,15,449,411,NULL,70,"1934-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
942666,15,502,411,NULL,80,"1935-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135545,15,449,411,NULL,70,"1935-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
26135546,15,449,411,NULL,70,"1936-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
942673,15,502,411,NULL,80,"1936-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942680,15,502,411,NULL,80,"1937-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135558,15,449,411,NULL,70,"1937-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
942687,15,502,411,NULL,80,"1938-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135559,15,449,411,NULL,70,"1938-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
942694,15,502,411,NULL,80,"1939-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135547,15,449,411,NULL,70,"1940-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
942701,15,502,411,NULL,80,"1940-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135548,15,449,411,NULL,70,"1941-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
942708,15,502,411,NULL,80,"1941-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942715,15,502,411,NULL,80,"1942-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135549,15,449,411,NULL,70,"1942-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
942722,15,502,411,NULL,80,"1943-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135550,15,449,411,NULL,70,"1943-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
942729,15,502,411,NULL,80,"1944-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135551,15,449,411,NULL,70,"1944-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
942736,15,502,411,NULL,80,"1945-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135560,15,449,411,NULL,70,"1945-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
26135561,15,449,411,NULL,70,"1946-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
942743,15,502,411,NULL,80,"1946-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942750,15,502,411,NULL,80,"1947-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942757,15,502,411,NULL,80,"1948-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135770,15,449,411,NULL,70,"1948-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
942764,15,502,411,NULL,80,"1949-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135552,15,449,411,NULL,70,"1949-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
26135553,15,449,411,NULL,70,"1950-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
47228827,15,5993,411,NULL,100,"1950-12-31","En el sur del país","2022-01-06 21:08:48.284389",NULL,"2022-01-06 21:08:48.284389",NULL
942771,15,502,411,NULL,80,"1950-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
45010589,15,5994,411,NULL,100,"1950-12-31","Zonas rurales","2021-01-25 06:41:20.898",NULL,"2021-01-25 06:41:20.898",NULL
39256750,15,5798,411,NULL,100,"1950-12-31","En general a lo largo del país","2020-01-24 21:09:29.840758",NULL,"2020-01-24 21:09:29.840758",NULL
942778,15,502,411,NULL,80,"1951-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135554,15,449,411,NULL,70,"1951-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
26135555,15,449,411,NULL,70,"1952-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
942785,15,502,411,NULL,80,"1952-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942792,15,502,411,NULL,80,"1953-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135562,15,449,411,NULL,70,"1953-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
26135563,15,449,411,NULL,70,"1954-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
942799,15,502,411,NULL,80,"1954-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135556,15,449,411,NULL,70,"1955-12-31","Departamentos de la región andina como: Antioquia, Santanderes, Boyacá, Cundinamarca, Tolima. Huila;  Zona Cafetera; Región Caribe","2017-02-08 13:20:32.249129","normal",NULL,NULL
942806,15,502,411,NULL,80,"1955-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942813,15,502,411,NULL,80,"1956-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942820,15,502,411,NULL,80,"1957-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135564,15,449,411,NULL,90,"1958-01-01","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
24902224,15,854,411,NULL,80,"1958-12-31","en el interior de la republica, en la costa del atlantico, en las zonas rurales del norte","2017-01-19 13:55:33.896843",NULL,NULL,NULL
942827,15,502,411,NULL,80,"1958-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26151182,15,449,411,NULL,90,"1958-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
3453474,15,449,411,NULL,90,"1959-12-31","Costa Caribe
Departamento del Chocó
Departamentos del Sur Oriente (Caquetá)","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942834,15,502,411,NULL,80,"1959-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
3453482,15,449,411,NULL,90,"1960-12-31","Costa Caribe
Departamento del Chocó
Departamentos del Sur Oriente (Caquetá)","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942841,15,502,411,NULL,80,"1960-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
24902225,15,854,411,NULL,80,"1960-12-31","en el interior de la republica, en la costa del atlantico, en las zonas rurales del norte","2017-01-19 13:55:33.896843",NULL,NULL,NULL
24902226,15,854,411,NULL,80,"1961-12-31","en el interior de la republica, en la costa del atlantico, en las zonas rurales del norte","2017-01-19 13:55:33.896843",NULL,NULL,NULL
26135525,15,449,411,NULL,90,"1961-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
942848,15,502,411,NULL,80,"1961-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942855,15,502,411,NULL,80,"1962-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135526,15,449,411,NULL,90,"1962-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
24902227,15,854,411,NULL,80,"1962-12-31","en el interior de la republica, en la costa del atlantico, en las zonas rurales del norte","2017-01-19 13:55:33.896843",NULL,NULL,NULL
24902228,15,854,411,NULL,80,"1963-12-31","en el interior de la republica, en la costa del atlantico, en las zonas rurales del norte","2017-01-19 13:55:33.896843",NULL,NULL,NULL
26135527,15,449,411,NULL,90,"1963-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
942862,15,502,411,NULL,80,"1963-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135528,15,449,411,NULL,90,"1964-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
942869,15,502,411,NULL,80,"1964-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
24902229,15,854,411,NULL,80,"1964-12-31","en el interior de la republica, en la costa del atlantico, en las zonas rurales del norte","2017-01-19 13:55:33.896843",NULL,NULL,NULL
24902230,15,854,411,NULL,80,"1965-12-31","en el interior de la republica, en la costa del atlantico, en las zonas rurales del norte","2017-01-19 13:55:33.896843",NULL,NULL,NULL
26135565,15,449,411,NULL,90,"1965-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
942876,15,502,411,NULL,80,"1965-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942883,15,502,411,NULL,80,"1966-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135566,15,449,411,NULL,90,"1966-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
24902231,15,854,411,NULL,80,"1966-12-31","en el interior de la republica, en la costa del atlantico, en las zonas rurales del norte","2017-01-19 13:55:33.896843",NULL,NULL,NULL
942890,15,502,411,NULL,80,"1967-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
24902232,15,854,411,NULL,80,"1967-12-31","en el interior de la republica, en la costa del atlantico, en las zonas rurales del norte","2017-01-19 13:55:33.896843",NULL,NULL,NULL
24902233,15,854,411,NULL,80,"1968-12-31","en el interior de la republica, en la costa del atlantico, en las zonas rurales del norte","2017-01-19 13:55:33.896843",NULL,NULL,NULL
942897,15,502,411,NULL,80,"1968-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135530,15,449,411,NULL,90,"1968-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
942904,15,502,411,NULL,80,"1969-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135531,15,449,411,NULL,90,"1969-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
24902246,15,854,411,NULL,80,"1970-12-31","en las zonas rurales del norte, costa del atlantico","2017-01-19 13:56:20.516672",NULL,NULL,NULL
26135532,15,449,411,NULL,90,"1970-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
942911,15,502,411,NULL,80,"1970-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
942918,15,502,411,NULL,80,"1971-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135533,15,449,411,NULL,90,"1971-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
942925,15,502,411,NULL,80,"1972-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135534,15,449,411,NULL,90,"1972-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
942932,15,502,411,NULL,80,"1973-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135567,15,449,411,NULL,90,"1973-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
942939,15,502,411,NULL,80,"1974-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135568,15,449,411,NULL,90,"1974-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
24902247,15,854,411,NULL,80,"1974-12-31","en las zonas rurales del norte, costa del atlantico","2017-01-19 13:56:20.516672",NULL,NULL,NULL
45010590,15,5994,411,NULL,100,"1975-12-31","Zonas rurales","2021-01-25 06:41:20.898",NULL,"2021-01-25 06:41:20.898",NULL
47228828,15,5993,411,NULL,100,"1975-12-31","En el sur del país","2022-01-06 21:08:48.284389",NULL,"2022-01-06 21:08:48.284389",NULL
26135771,15,449,411,NULL,90,"1975-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
942946,15,502,411,NULL,80,"1975-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
39256751,15,5798,411,NULL,100,"1975-12-31","En general a lo largo del país","2020-01-24 21:09:29.840758",NULL,"2020-01-24 21:09:29.840758",NULL
942953,15,502,411,NULL,80,"1976-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135772,15,449,411,NULL,90,"1976-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
26135529,15,449,411,NULL,90,"1977-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
942960,15,502,411,NULL,80,"1977-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135537,15,449,411,NULL,90,"1978-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
24902248,15,854,411,NULL,80,"1978-12-31","en las zonas rurales del norte, costa del atlantico","2017-01-19 13:56:20.516672",NULL,NULL,NULL
942967,15,502,411,NULL,80,"1978-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
26135538,15,449,411,NULL,90,"1979-12-31","Caribbean coast, Department of Chocó, Departments of the South East (Caquetá)","2017-02-08 13:20:32.249129","normal",NULL,NULL
942974,15,502,411,NULL,80,"1979-12-31","Rural areas and poor sectors of cities throughout the country.","2016-10-15 18:34:46.303313",NULL,NULL,NULL
